Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Mike Evans(TB),11,17,150,13.6,28,2,2,0,0,0,0,1,27.0,27.0,97.8%
2,Michael Thomas(NO),5,8,73,14.6,32,2,2,0,0,0,0,1,19.3,19.3,20.6%
3,Mike Wallace(FA),4,6,124,31.0,95,1,1,0,0,0,0,1,18.4,18.4,0.0%
4,Rishard Matthews(FA),6,10,63,10.5,16,0,2,0,0,0,0,1,18.3,18.3,0.0%
5,Julio Jones(TEN),8,11,111,13.9,21,2,1,0,0,0,0,1,17.1,17.1,60.7%
6,Odell Beckham Jr.(LAR),4,10,46,11.5,26,1,2,0,0,0,0,1,16.6,16.6,90.8%
7,Robert Woods(LAR),10,13,162,16.2,29,3,0,0,0,0,0,1,16.2,16.2,29.9%
8,Jordy Nelson(FA),7,13,94,13.4,26,1,1,0,0,0,0,1,15.4,15.4,0.1%
9,Antonio Brown(FA),7,11,85,12.1,27,2,1,0,0,0,0,1,14.5,14.5,84.1%
10,Golden Tate(FA),11,12,79,7.2,28,1,1,1,1,0,0,1,14.0,14.0,0.1%
11,Allen Robinson II(CHI),7,12,76,10.9,20,1,1,0,0,0,0,1,13.6,13.6,53.7%
12,Taylor Gabriel(FA),5,5,52,10.4,26,1,0,2,24,1,0,1,13.6,13.6,0.1%
13,Tyrell Williams(FA),6,7,65,10.8,19,0,1,0,0,0,0,1,12.5,12.5,4.8%
14,Jalin Marshall(FA),3,4,59,19.7,21,2,1,0,0,0,0,1,11.9,11.9,0.0%
15,Cole Beasley(BUF),6,6,56,9.3,18,0,1,0,0,0,0,1,11.6,11.6,63.2%
16,Jordan Norwood(FA),2,4,56,28.0,36,2,1,0,0,0,0,1,11.6,11.6,0.0%
17,Donte Moncrief(FA),3,6,55,18.3,39,1,1,0,0,0,0,1,11.5,11.5,0.0%
18,Sterling Shepard(NYG),3,6,50,16.7,32,1,1,0,0,0,0,1,11.0,11.0,23.7%
19,Kenny Britt(FA),4,6,49,12.3,15,0,1,0,0,0,0,1,10.9,10.9,0.0%
20,Terrelle Pryor Sr.(FA),5,7,47,9.4,16,0,1,0,0,0,0,1,10.7,10.7,0.0%
21,Adam Humphries(WAS),5,7,46,9.2,12,0,1,0,0,0,0,1,10.6,10.6,0.8%
22,Quinton Patton(FA),6,9,106,17.7,31,2,0,0,0,0,0,1,10.6,10.6,0.2%
23,Eli Rogers(FA),6,10,103,17.2,30,3,0,0,0,0,0,1,10.3,10.3,0.0%
