rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Minnesota Vikings,3.0,3.0,4.0,5.0,1.0,0.0,0.0,1.0,27.0,27.0,28.0,MIN,DST,15,2019
2.0,New England Patriots,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,20.0,20.0,93.2,NE,DST,15,2019
3.0,Buffalo Bills,4.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,18.0,18.0,95.9,BUF,DST,15,2019
4.0,Tampa Bay Buccaneers,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,15.0,15.0,98.0,TB,DST,15,2019
5.0,Green Bay Packers,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,13.0,60.6,GB,DST,15,2019
6.0,Atlanta Falcons,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,11.0,11.0,5.8,ATL,DST,15,2019
7.0,Kansas City Chiefs,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,45.7,KC,DST,15,2019
8.0,Philadelphia Eagles,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,9.0,52.5,PHI,DST,15,2019
9.0,Baltimore Ravens,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,51.9,BAL,DST,15,2019
10.0,New York Jets,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,3.3,NYJ,DST,15,2019
11.0,New York Giants,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,8.0,4.5,NYG,DST,15,2019
12.0,Seattle Seahawks,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,39.4,SEA,DST,15,2019
13.0,Pittsburgh Steelers,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,6.0,44.6,PIT,DST,15,2019
14.0,Jacksonville Jaguars,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,6.9,JAC,DST,15,2019
15.0,Denver Broncos,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,48.5,DEN,DST,15,2019
16.0,Tennessee Titans,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,48.4,TEN,DST,15,2019
17.0,New Orleans Saints,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,79.3,NO,DST,15,2019
18.0,Arizona Cardinals,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,60.9,ARI,DST,15,2019
19.0,Houston Texans,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,6.4,HOU,DST,15,2019
20.0,Dallas Cowboys,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,82.9,DAL,DST,15,2019
21.0,San Francisco 49ers,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,79.5,SF,DST,15,2019
22.0,Miami Dolphins,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,60.2,MIA,DST,15,2019
23.0,Las Vegas Raiders,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.6,LV,DST,15,2019
24.0,Detroit Lions,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.1,DET,DST,15,2019
25.0,Carolina Panthers,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,27.8,CAR,DST,15,2019
26.0,Washington Commanders,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,27.5,WAS,DST,15,2019
27.0,Los Angeles Chargers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,44.3,LAC,DST,15,2019
28.0,Cincinnati Bengals,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,14.7,CIN,DST,15,2019
29.0,Chicago Bears,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,35.9,CHI,DST,15,2019
30.0,Indianapolis Colts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,66.4,IND,DST,15,2019
31.0,Cleveland Browns,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,40.8,CLE,DST,15,2019
32.0,Los Angeles Rams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,-4.0,74.5,LAR,DST,15,2019
