,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Joe Mixon(CIN),29,127,4.4,19,0,1,4,4,23,5.8,0,0,1,21.0,21.0,98.1%
1,2,Nick Chubb(CLE),15,83,5.5,18,0,2,2,2,18,9.0,0,1,1,20.1,20.1,99.8%
2,3,Christian McCaffrey(CAR),21,98,4.7,18,0,0,9,9,89,9.9,0,0,1,18.7,18.7,47.2%
3,4,Melvin Gordon III(DEN),11,101,9.2,70,0,1,3,3,17,5.7,0,0,1,17.8,17.8,87.8%
4,5,David Montgomery(CHI),16,108,6.8,41,0,1,1,1,10,10.0,0,0,1,17.8,17.8,98.7%
5,6,Jamaal Williams(DET),9,54,6.0,20,0,1,8,9,56,7.0,0,0,1,17.0,17.0,58.2%
6,7,D'Andre Swift(DET),11,39,3.5,16,0,0,8,11,65,8.1,1,0,1,16.4,16.4,97.2%
7,8,Elijah Mitchell(SF),19,104,5.5,38,0,1,0,0,0,0,0,0,1,16.4,16.4,88.5%
8,9,Josh Jacobs(LV),10,34,3.4,15,0,2,1,2,6,6.0,0,0,1,16.0,16.0,98.0%
9,10,Ty'Son Williams(BAL),9,65,7.2,35,0,1,3,4,29,9.7,0,0,1,15.4,15.4,5.2%
10,11,Alvin Kamara(NO),20,83,4.2,14,0,0,3,4,8,2.7,1,0,1,15.1,15.1,100.0%
11,12,Darrell Henderson Jr.(LAR),16,70,4.4,15,0,1,1,1,17,17.0,0,0,1,14.7,14.7,76.0%
12,13,Mark Ingram II(NO),26,85,3.3,11,0,1,0,1,0,0,0,0,1,14.5,14.5,39.1%
13,14,Dalvin Cook(MIN),20,61,3.1,17,0,1,6,7,43,7.2,0,1,1,14.4,14.4,100.0%
14,15,Kareem Hunt(CLE),6,33,5.5,15,0,1,3,3,28,9.3,0,0,1,14.1,14.1,82.1%
15,16,Miles Sanders(PHI),15,74,4.9,23,0,0,4,5,39,9.8,0,0,1,13.3,13.3,77.0%
16,17,Austin Ekeler(LAC),15,57,3.8,14,0,1,0,0,0,0,0,0,1,11.7,11.7,99.9%
17,18,Jonathan Taylor(IND),17,56,3.3,12,0,0,6,7,60,10.0,0,0,1,11.6,11.6,100.0%
18,19,Chase Edmonds(ARI),12,63,5.3,16,0,0,4,4,43,10.8,0,0,1,10.6,10.6,85.1%
19,20,Kenneth Gainwell(PHI),9,37,4.1,8,0,1,2,3,6,3.0,0,0,1,10.3,10.3,12.8%
20,21,Damien Harris(NE),23,100,4.3,35,0,0,2,3,17,8.5,0,1,1,9.7,9.7,89.8%
21,22,Chris Carson(SEA),16,91,5.7,33,0,0,3,3,26,8.7,0,1,1,9.7,9.7,31.7%
22,23,David Johnson(HOU),3,10,3.3,5,0,0,3,4,18,6.0,1,0,1,8.8,8.8,35.4%
23,24,Latavius Murray(BAL),10,28,2.8,8,0,1,0,0,0,0,0,0,1,8.8,8.8,22.2%
24,25,Antonio Gibson(WAS),20,90,4.5,27,0,0,3,5,18,6.0,0,1,1,8.8,8.8,95.9%
25,26,Phillip Lindsay(MIA),8,25,3.1,8,0,1,0,1,0,0,0,0,1,8.5,8.5,9.0%
26,27,Nyheim Hines(IND),9,34,3.8,8,0,0,6,8,48,8.0,0,0,1,8.2,8.2,44.8%
27,28,Devin Singletary(BUF),11,72,6.5,25,0,0,3,5,8,2.7,0,0,1,8.0,8.0,89.1%
28,29,JaMycal Hasty(SF),1,3,3.0,3,0,1,1,1,15,15.0,0,0,1,7.8,7.8,4.2%
29,30,Derrick Henry(TEN),17,58,3.4,19,0,0,3,4,19,6.3,0,0,1,7.7,7.7,78.0%
30,31,Myles Gaskin(MIA),9,49,5.4,15,0,0,5,5,27,5.4,0,0,1,7.6,7.6,83.2%
31,32,Mike Davis(ATL),15,49,3.3,12,0,0,3,6,23,7.7,0,0,1,7.2,7.2,49.7%
32,33,Clyde Edwards-Helaire(KC),14,43,3.1,9,0,0,3,3,29,9.7,0,0,1,7.2,7.2,86.8%
33,34,Kenyan Drake(LV),6,11,1.8,6,0,0,5,5,59,11.8,0,0,1,7.0,7.0,29.4%
34,35,Cordarrelle Patterson(ATL),7,54,7.7,14,0,0,2,2,13,6.5,0,0,1,6.7,6.7,95.1%
35,36,James White(NE),4,12,3.0,10,0,0,6,7,49,8.2,0,0,1,6.1,6.1,7.9%
36,37,Leonard Fournette(TB),9,32,3.6,7,0,0,5,7,27,5.4,0,0,1,5.9,5.9,74.8%
37,38,Carlos Hyde(JAC),9,44,4.9,13,0,0,2,2,14,7.0,0,0,1,5.8,5.8,6.9%
38,39,James Robinson(JAC),5,25,5.0,7,0,0,3,6,29,9.7,0,0,1,5.4,5.4,76.3%
39,40,Tony Jones Jr.(NO),11,50,4.5,9,0,0,1,1,3,3.0,0,0,1,5.3,5.3,2.9%
40,41,James Conner(ARI),16,53,3.3,8,0,0,0,0,0,0,0,0,1,5.3,5.3,94.6%
41,42,Najee Harris(PIT),16,45,2.8,18,0,0,1,3,4,4.0,0,0,1,4.9,4.9,99.9%
42,43,Tony Pollard(DAL),3,14,4.7,11,0,0,4,4,29,7.3,0,0,1,4.3,4.3,75.3%
43,44,Javonte Williams(DEN),14,45,3.2,12,0,0,1,1,-4,-4.0,0,0,1,4.1,4.1,92.7%
44,45,Damien Williams(CHI),6,12,2.0,6,0,0,4,5,28,7.0,0,0,1,4.0,4.0,4.4%
45,46,Ezekiel Elliott(DAL),11,33,3.0,13,0,0,2,2,6,3.0,0,0,1,3.9,3.9,99.7%
46,47,Jeremy McNichols(FA),2,9,4.5,8,0,0,3,4,24,8.0,0,0,1,3.3,3.3,7.6%
47,48,Keith Smith(ATL),2,13,6.5,8,0,0,3,3,18,6.0,0,0,1,3.1,3.1,0.0%
48,49,Samaje Perine(CIN),5,22,4.4,13,0,0,1,1,7,7.0,0,0,1,2.9,2.9,15.2%
49,50,Salvon Ahmed(MIA),3,4,1.3,8,0,0,2,3,24,12.0,0,0,1,2.8,2.8,1.6%
50,51,Saquon Barkley(NYG),10,26,2.6,5,0,0,1,3,1,1.0,0,0,1,2.7,2.7,97.6%
