Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Tyler Kroft(NYJ),6,7,68,11.3,21,1,2,0,0,0,0,1,18.8,18.8,0.2%
2,Travis Kelce(KC),7,8,111,15.9,32,3,1,1,3,0,0,1,17.4,17.4,100.0%
3,Cameron Brate(TB),4,6,80,20.0,35,2,1,0,0,0,0,1,14.0,14.0,2.8%
4,A.J. Derby(FA),4,6,75,18.8,29,2,1,0,0,0,0,1,13.5,13.5,0.0%
5,O.J. Howard(TB),2,4,63,31.5,58,1,1,0,0,0,0,1,12.3,12.3,1.2%
6,Charles Clay(FA),5,7,112,22.4,44,2,0,0,0,0,0,1,11.2,11.2,0.0%
7,Vernon Davis(FA),2,3,89,44.5,69,2,0,0,0,0,0,1,8.9,8.9,1.6%
8,James Hanna(FA),1,1,28,28.0,28,1,1,0,0,0,0,1,8.8,8.8,0.0%
9,Zach Ertz(ARI),5,8,81,16.2,38,1,0,0,0,0,0,1,8.1,8.1,85.8%
10,Rob Gronkowski(TB),4,5,80,20.0,43,1,0,0,0,0,0,1,8.0,8.0,97.7%
11,Hunter Henry(NE),2,3,16,8.0,12,0,1,0,0,0,0,1,7.6,7.6,65.9%
12,Rhett Ellison(FA),2,2,11,5.5,9,0,1,0,0,0,0,1,7.1,7.1,0.0%
13,Luke Willson(FA),1,1,6,6.0,6,0,1,0,0,0,0,1,6.6,6.6,0.0%
14,Ed Dickson(FA),3,4,62,20.7,25,2,0,0,0,0,0,1,6.2,6.2,0.0%
15,Evan Engram(NYG),6,11,62,10.3,21,1,0,0,0,0,0,1,6.2,6.2,28.5%
16,Jimmy Graham(CHI),4,6,61,15.3,33,1,0,0,0,0,0,1,6.1,6.1,0.8%
17,Delanie Walker(FA),3,7,51,17.0,21,2,0,0,0,0,0,1,5.1,5.1,0.1%
18,Austin Hooper(CLE),5,7,50,10.0,18,0,0,0,0,0,0,1,5.0,5.0,28.8%
19,Tyler Higbee(LAR),3,6,47,15.7,29,1,0,0,0,0,0,1,4.7,4.7,77.4%
20,Jared Cook(LAC),3,8,46,15.3,28,1,0,0,0,0,0,1,4.6,4.6,50.2%
21,Austin Seferian-Jenkins(FA),4,4,46,11.5,27,1,0,0,0,0,0,1,4.6,4.6,0.0%
22,Zach Miller(FA),2,2,45,22.5,29,1,0,0,0,0,0,1,4.5,4.5,0.0%
23,Benjamin Watson(FA),5,6,43,8.6,11,0,0,0,0,0,0,1,4.3,4.3,2.8%
24,Jesse James(CHI),3,3,40,13.3,18,0,0,0,0,0,0,1,4.0,4.0,0.0%
25,Darren Fells(FA),4,5,40,10.0,10,0,0,0,0,0,0,1,4.0,4.0,0.0%
26,Martellus Bennett(FA),6,7,39,6.5,26,1,0,0,0,0,0,1,3.9,3.9,23.0%
27,Nick Boyle(BAL),5,5,36,7.2,14,0,0,0,0,0,0,1,3.6,3.6,0.1%
28,George Kittle(SF),2,3,35,17.5,21,1,0,0,0,0,0,1,3.5,3.5,99.7%
29,Kyle Rudolph(FA),2,4,34,17.0,19,0,0,0,0,0,0,1,3.4,3.4,0.3%
30,Brandon Williams(FA),1,2,32,32.0,32,1,0,0,0,0,0,1,3.2,3.2,0.0%
31,Julius Thomas(FA),2,4,29,14.5,23,1,0,0,0,0,0,1,2.9,2.9,0.0%
32,Stephen Anderson(LAC),2,2,28,14.0,17,0,0,0,0,0,0,1,2.8,2.8,0.2%
33,Jack Doyle(FA),5,7,27,5.4,7,0,0,0,0,0,0,1,2.7,2.7,2.2%
34,Eric Ebron(FA),2,4,27,13.5,15,0,0,0,0,0,0,1,2.7,2.7,3.0%
35,Coby Fleener(FA),2,4,21,10.5,12,0,0,0,0,0,0,1,2.1,2.1,0.0%
36,Levine Toilolo(NYG),3,3,21,7.0,9,0,0,0,0,0,0,1,2.1,2.1,0.0%
37,Jordan Reed(FA),3,5,21,7.0,14,0,0,0,0,0,0,1,2.1,2.1,19.0%
38,Antonio Gates(FA),3,5,18,6.0,9,0,0,0,0,0,0,1,1.8,1.8,0.2%
39,Ryan Hewitt(FA),1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
40,Lee Smith(FA),2,2,15,7.5,11,0,0,0,0,0,0,1,1.5,1.5,0.0%
41,Michael Roberts(FA),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%
42,Ryan Griffin(NYJ),2,5,13,6.5,7,0,0,0,0,0,0,1,1.3,1.3,0.6%
43,Michael Hoomanawanui(FA),1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.1%
44,Blake Bell(KC),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.2%
45,Jermaine Gresham(FA),2,3,12,6.0,6,0,0,0,0,0,0,1,1.2,1.2,0.0%
46,C.J. Uzomah(CIN),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,20.8%
47,David Njoku(CLE),2,2,11,5.5,8,0,0,0,0,0,0,1,1.1,1.1,12.9%
48,Jason Witten(FA),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.1%
49,Dion Sims(FA),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
50,Gerald Everett(FA),1,3,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,35.7%
51,Seth DeValve(FA),1,4,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.0%
52,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
53,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
56,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
59,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
61,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
62,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,Chris Myarick(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
68,Nick Bowers(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
69,Nakia Griffin-Stewart(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,Ryan Becker(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,Farrod Green(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
