Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Travis Kelce(KC),7,10,133,19.0,33,2,1,0,0,0,0,1,19.3,19.3,100.0%
2,Jack Doyle(FA),12,14,121,10.1,17,0,1,0,0,0,0,1,18.1,18.1,2.2%
3,Jimmy Graham(CHI),4,5,39,9.8,18,0,2,0,0,0,0,1,15.9,15.9,0.8%
4,Rob Gronkowski(TB),5,9,57,11.4,26,1,1,0,0,0,0,1,11.7,11.7,97.7%
5,Austin Hooper(CLE),4,6,47,11.8,21,1,1,0,0,0,0,1,10.7,10.7,28.8%
6,Zach Ertz(ARI),4,6,34,8.5,14,0,1,0,0,0,0,1,9.4,9.4,85.8%
7,Kyle Rudolph(FA),6,7,27,4.5,6,0,1,0,0,0,0,1,8.7,8.7,0.3%
8,A.J. Derby(FA),2,4,21,10.5,11,0,1,0,0,0,0,1,8.1,8.1,0.0%
9,Eric Tomlinson(BAL),1,1,20,20.0,20,1,1,0,0,0,0,1,8.0,8.0,0.0%
10,Benjamin Watson(FA),2,4,6,3.0,4,0,1,0,0,0,0,1,6.6,6.6,2.8%
11,Cameron Brate(TB),4,5,64,16.0,23,1,0,0,0,0,0,1,6.4,6.4,2.8%
12,Eric Ebron(FA),2,6,58,29.0,44,1,0,0,0,0,0,1,5.8,5.8,3.0%
13,Jared Cook(LAC),4,5,57,14.3,17,0,0,0,0,0,0,1,5.7,5.7,50.2%
14,Tyler Kroft(NYJ),5,6,46,9.2,19,0,0,0,0,0,0,1,4.6,4.6,0.2%
15,Jesse James(CHI),2,3,42,21.0,32,1,0,0,0,0,0,1,4.2,4.2,0.0%
16,Jason Witten(FA),3,5,31,10.3,16,0,0,0,0,0,0,1,3.1,3.1,0.1%
17,Josh Hill(FA),3,4,29,9.7,19,0,0,0,0,0,0,1,2.9,2.9,0.0%
18,Nick Boyle(BAL),4,4,29,7.3,12,0,0,0,0,0,0,1,2.9,2.9,0.1%
19,David Morgan II(FA),3,3,28,9.3,14,0,0,0,0,0,0,1,2.8,2.8,0.0%
20,Austin Seferian-Jenkins(FA),5,5,28,5.6,11,0,0,0,0,0,0,1,2.8,2.8,0.0%
21,Antonio Gates(FA),2,2,25,12.5,16,0,0,0,0,0,0,1,2.5,2.5,0.2%
22,Garrett Celek(FA),1,2,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.0%
23,Ed Dickson(FA),4,5,24,6.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%
24,George Kittle(SF),2,4,22,11.0,22,1,0,0,0,0,0,1,2.2,2.2,99.7%
25,Trey Burton(FA),2,2,21,10.5,15,0,0,0,0,0,0,1,2.1,2.1,0.0%
26,Lee Smith(FA),1,3,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.0%
27,Levine Toilolo(NYG),2,3,20,10.0,15,0,0,0,0,0,0,1,2.0,2.0,0.0%
28,Vernon Davis(FA),2,4,20,10.0,14,0,0,0,0,0,0,1,2.0,2.0,1.6%
29,David Njoku(CLE),2,7,19,9.5,11,0,0,0,0,0,0,1,1.9,1.9,12.9%
30,Geoff Swaim(TEN),1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.3%
31,Virgil Green(FA),1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
32,O.J. Howard(TB),2,2,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,1.2%
33,Dion Sims(FA),3,5,15,5.0,7,0,0,0,0,0,0,1,1.5,1.5,0.0%
34,Brent Celek(FA),1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%
35,Jacob Hollister(JAC),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%
36,Darren Fells(FA),1,3,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%
37,Hunter Henry(NE),2,2,11,5.5,7,0,0,0,0,0,0,1,1.1,1.1,65.9%
38,Jeff Heuerman(FA),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
