Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Christian Kirk(ARI),6,10,138,23.0,69,2,3,0,0,0,0,1,31.8,31.8,79.5%
2,Darius Slayton(NYG),10,15,121,12.1,39,1,2,0,0,0,0,1,24.1,24.1,4.3%
3,Tyreek Hill(KC),11,19,157,14.3,39,2,1,1,3,0,0,1,22.0,22.0,100.0%
4,Amari Cooper(DAL),11,14,147,13.4,20,2,1,0,0,0,0,1,20.7,20.7,97.7%
5,Golden Tate(FA),4,8,95,23.8,61,1,2,0,0,0,1,1,19.5,19.5,0.1%
6,Randall Cobb(GB),6,8,106,17.7,24,4,1,0,0,0,0,1,16.6,16.6,7.6%
7,Jarvis Landry(CLE),9,10,97,10.8,24,1,1,0,0,0,0,1,15.7,15.7,72.5%
8,Michael Thomas(NO),13,14,152,11.7,18,0,0,0,0,0,0,1,15.2,15.2,20.6%
9,Jamison Crowder(NYJ),5,6,81,16.2,25,2,1,0,0,0,0,1,14.1,14.1,23.6%
10,Marquise Brown(BAL),4,4,80,20.0,49,2,1,0,0,0,0,1,14.0,14.0,92.8%
11,Michael Gallup(DAL),4,10,76,19.0,25,2,1,0,0,0,0,1,13.6,13.6,72.8%
12,James Washington(PIT),6,7,90,15.0,34,1,1,0,0,0,1,1,13.0,13.0,1.5%
13,Mecole Hardman(KC),1,1,63,63.0,63,1,1,0,0,0,0,1,12.3,12.3,29.2%
14,Kendrick Bourne(NE),4,8,42,10.5,16,0,1,0,0,0,0,1,12.2,12.2,23.7%
15,DJ Moore(CAR),9,11,120,13.3,38,2,0,0,0,0,0,1,12.0,12.0,95.7%
16,Davante Adams(GB),7,10,118,16.9,38,2,0,0,0,0,0,1,11.8,11.8,100.0%
17,Kenny Golladay(NYG),3,9,57,19.0,47,1,1,0,0,0,0,1,11.7,11.7,51.8%
18,Deebo Samuel(SF),8,11,112,14.0,30,2,0,0,0,0,0,1,11.2,11.2,98.8%
19,Taylor Gabriel(FA),4,6,39,9.8,24,1,1,1,-1,0,0,1,9.8,9.8,0.1%
20,Curtis Samuel(WAS),4,8,35,8.8,15,0,1,0,0,0,0,1,9.5,9.5,15.7%
21,Robert Woods(LAR),7,11,95,13.6,24,1,0,0,0,0,0,1,9.5,9.5,29.9%
22,Keenan Allen(LAC),8,11,68,8.5,26,1,0,1,18,0,0,1,8.6,8.6,99.3%
23,Allen Robinson II(CHI),6,9,86,14.3,33,1,0,0,0,0,0,1,8.6,8.6,53.7%
24,Demaryius Thomas(FA),6,9,84,14.0,47,1,0,0,0,0,0,1,8.4,8.4,0.1%
25,Adam Humphries(WAS),1,1,23,23.0,23,1,1,0,0,0,0,1,8.3,8.3,0.8%
26,Mike Evans(TB),4,6,82,20.5,27,1,0,0,0,0,0,1,8.2,8.2,97.8%
