Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
T.Y. Hilton,WR,IND,1,47,47,67,0,11,9,11,4.0,8.5
Marvin Jones Jr.,WR,DET,1,51,51,86,0,20,16,20,15.6,30.6
Alfred Morris,RB,NYG,1,15,15,21,53,0,53,53,3.4,22.7
Cole Beasley,WR,BUF,1,58,58,79,0,22,19,22,16.9,29.1
DeAndre Hopkins,WR,ARI,1,70,70,96,0,17,10,17,18.7,26.7
Robert Woods,WR,LAR,1,56,56,80,2,11,11,13,3.6,6.4
Kenny Stills,WR,HOU,1,8,8,14,0,13,13,13,0.6,7.5
Cordarrelle Patterson,RB,CHI,1,25,25,49,48,8,56,56,10.9,43.6
Keenan Allen,WR,LAC,1,55,55,85,0,13,5,13,9.9,18.0
Giovani Bernard,RB,CIN,1,44,44,68,18,16,27,34,4.7,10.7
Chris Thompson,RB,JAC,1,1,1,2,0,0,0,0,0.0,0.0
Rex Burkhead,RB,NE,1,20,20,34,30,25,50,55,18.6,93.0
Tyler Bray,QB,CHI,1,5,5,10,0,0,100,100,0.7,14.0
Jordan Reed,TE,SF,1,31,31,44,0,19,16,19,6.2,20.0
Tyler Eifert,TE,JAC,1,40,40,63,0,10,5,10,1.5,3.8
Levine Toilolo,TE,NYG,1,21,21,30,0,0,0,0,0.0,0.0
Kyle Juszczyk,RB,SF,1,23,23,32,4,4,4,9,0.5,2.2
Latavius Murray,RB,NO,1,24,24,41,38,0,38,38,5.7,23.8
Demetrius Harris,TE,CHI,1,3,3,6,0,0,0,0,0.0,0.0
Teddy Bridgewater,QB,CAR,1,43,43,90,7,0,63,63,20.0,46.5
Derek Carr,QB,LV,1,72,72,100,6,0,40,40,7.2,10.0
Logan Thomas,TE,WAS,1,87,87,99,0,6,5,6,6.6,7.6
Mike Evans,WR,TB,1,64,64,80,0,17,9,17,13.7,21.4
Brandin Cooks,WR,HOU,1,55,55,96,0,15,11,15,3.9,7.1
Davante Adams,WR,GB,1,53,53,82,0,23,15,23,10.6,20.0
Allen Robinson II,WR,CHI,1,45,45,88,0,20,13,20,4.3,9.6
Jarvis Landry,WR,CLE,1,38,38,58,0,13,8,13,2.9,7.6
Eric Ebron,TE,PIT,1,62,62,85,0,10,3,10,3.8,6.1
Trey Burton,TE,IND,1,37,37,53,0,8,8,8,2.4,6.5
James White,RB,NE,1,10,10,17,0,20,20,20,0.8,8.0
Jerick McKinnon,RB,SF,1,44,44,62,41,7,43,48,4.6,10.5
John Brown,WR,BUF,1,54,54,74,0,15,11,15,7.2,13.3
Richard Rodgers,TE,PHI,1,21,21,31,0,24,19,24,6.0,28.6
Willie Snead IV,WR,BAL,1,45,45,68,0,16,11,16,18.4,40.9
Adam Thielen,WR,MIN,1,72,72,97,0,10,6,10,16.3,22.6
Cameron Brate,TE,TB,1,29,29,36,0,10,10,10,9.1,31.4
Josh Hill,TE,NO,1,9,9,15,0,0,0,0,0.0,0.0
Darren Fells,TE,HOU,1,34,34,60,0,3,3,3,1.5,4.4
Diontae Spencer,WR,DEN,1,2,2,3,0,0,0,0,0.0,0.0
Jameis Winston,QB,NO,1,34,34,58,12,0,41,41,2.3,6.8
DeVante Parker,WR,MIA,1,53,53,90,0,13,4,13,3.1,5.8
Melvin Gordon III,RB,DEN,1,40,40,56,28,5,28,33,4.6,11.5
Maxx Williams,TE,ARI,1,39,39,53,0,0,0,0,0.0,0.0
Ameer Abdullah,RB,MIN,1,3,3,4,0,0,0,0,0.0,0.0
Duke Johnson Jr.,RB,HOU,1,54,54,95,26,2,26,28,5.4,10.0
Mike Davis,RB,CAR,1,25,25,52,28,20,44,48,4.4,17.6
Malcolm Brown,RB,LAR,1,29,29,41,21,7,28,28,17.1,59.0
Jesse James,TE,DET,1,32,32,54,0,9,6,9,0.9,2.8
Nick Boyle,TE,BAL,1,31,31,47,0,3,3,3,0.4,1.3
Nelson Agholor,WR,LV,1,43,43,60,0,9,2,9,0.8,1.9
Tyler Lockett,WR,SEA,1,58,58,87,0,16,9,16,6.6,11.4
Stefon Diggs,WR,BUF,1,69,69,95,0,14,14,14,15.3,22.2
Chris Manhertz,TE,CAR,1,26,26,54,0,0,0,0,0.0,0.0
Darren Waller,TE,LV,1,64,64,89,0,8,5,8,3.7,5.8
James O'Shaughnessy,TE,JAC,1,25,25,39,0,4,0,4,0.0,0.0
Chris Conley,WR,JAC,1,55,55,86,0,15,7,15,4.3,7.8
Geoff Swaim,TE,TEN,1,36,36,55,0,0,0,0,0.0,0.0
Michael Burton,RB,NO,1,15,15,25,0,0,0,0,0.0,0.0
Damiere Byrd,WR,NE,1,42,42,72,0,0,0,0,0.0,0.0
Jared Goff,QB,LAR,1,70,70,100,7,0,60,60,10.5,15.0
Derrick Henry,RB,TEN,1,38,38,58,50,5,53,55,10.9,28.7
Carson Wentz,QB,PHI,1,67,67,100,3,0,58,58,8.7,13.0
Michael Thomas,WR,NO,1,46,46,78,0,15,4,15,2.7,5.9
Alex Collins,RB,SEA,1,32,32,48,34,6,38,41,10.7,33.4
Tyler Boyd,WR,CIN,1,52,52,80,0,15,12,15,4.1,7.9
Devontae Booker,RB,LV,1,26,26,36,62,4,65,65,20.3,78.1
Hunter Henry,TE,LAC,1,59,59,91,0,10,7,10,9.0,15.3
Sterling Shepard,WR,NYG,1,58,58,82,0,10,10,10,4.7,8.1
Austin Hooper,TE,CLE,1,55,55,85,0,4,2,4,1.1,2.0
Rashard Higgins,WR,CLE,1,38,38,58,0,11,8,11,4.8,12.6
C.J. Prosise,RB,HOU,1,2,2,4,0,50,50,50,-0.2,-10.0
Tyler Higbee,TE,LAR,1,59,59,84,0,10,5,10,6.0,10.2
William Fuller V,WR,HOU,1,55,55,96,0,15,9,15,3.8,6.9
Kenyan Drake,RB,ARI,1,38,38,52,42,3,45,45,8.9,23.4
Jacoby Brissett,QB,IND,1,1,1,1,100,0,100,100,6.2,620.0
Nick Vannett,TE,DEN,1,10,10,14,0,0,0,0,0.0,0.0
Tyler Ervin,RB,GB,1,8,8,12,13,13,25,25,0.3,3.8
Jakeem Grant Sr.,WR,MIA,1,44,44,75,0,11,9,11,10.3,23.4
Robby Anderson,WR,CAR,1,35,35,73,0,17,11,17,2.1,6.0
Stephen Anderson,TE,LAC,1,2,2,3,0,0,0,0,0.0,0.0
Andy Janovich,RB,CLE,1,15,15,23,0,0,0,0,0.0,0.0
Derek Watt,RB,PIT,1,6,6,8,0,0,0,0,0.0,0.0
DeAndre Washington,RB,MIA,1,4,4,7,50,0,50,50,0.2,5.0
Marcus Johnson,WR,IND,1,18,18,26,0,6,0,6,0.0,0.0
Temarrick Hemingway,TE,WAS,1,1,1,1,0,0,0,0,0.0,0.0
Mike Thomas,WR,CIN,1,18,18,28,0,11,0,11,0.0,0.0
Peyton Barber,RB,WAS,1,10,10,11,20,10,30,30,1.4,14.0
J.P. Holtz,TE,CHI,1,6,6,12,0,0,0,0,0.0,0.0
Kalif Raymond,WR,TEN,1,16,16,25,0,0,0,0,0.0,0.0
Marvin Hall,WR,DET,1,38,38,64,0,8,5,8,12.1,31.8
Jalen Richard,RB,LV,1,3,3,4,0,0,0,0,0.0,0.0
C.J. Ham,RB,MIN,1,35,35,47,0,3,3,3,0.8,2.3
J.D. McKissic,RB,WAS,1,62,62,70,13,24,24,37,10.9,17.6
Elijhaa Penny,RB,NYG,1,11,11,15,9,0,9,9,0.0,0.0
Dalvin Cook,RB,MIN,1,59,59,80,51,7,58,58,11.2,19.0
Mike Williams,WR,LAC,1,48,48,74,0,10,4,10,3.8,7.9
Leonard Fournette,RB,TB,1,29,29,36,28,10,34,38,3.0,10.3
Corey Davis,WR,TEN,1,40,40,62,0,15,13,15,6.7,16.8
Deshaun Watson,QB,HOU,1,57,57,100,14,0,67,67,14.1,24.7
David Njoku,TE,CLE,1,23,23,35,0,0,0,0,0.0,0.0
Chris Godwin,WR,TB,1,72,72,90,0,8,8,8,9.2,12.8
D'Onta Foreman,RB,TEN,1,9,9,14,78,11,89,89,8.3,92.2
Evan Engram,TE,NYG,1,49,49,69,0,6,4,6,1.5,3.1
C.J. Beathard,QB,SF,1,1,1,1,0,0,100,100,0.0,0.0
Alvin Kamara,RB,NO,1,39,39,66,21,21,38,41,27.8,71.3
Wayne Gallman Jr.,RB,NYG,1,42,42,59,43,5,45,48,18.0,42.9
Samaje Perine,RB,CIN,1,16,16,25,44,6,50,50,5.5,34.4
Jamaal Williams,RB,GB,1,31,31,48,26,13,35,39,5.5,17.7
Kareem Hunt,RB,CLE,1,38,38,58,50,11,58,61,13.2,34.7
JuJu Smith-Schuster,WR,PIT,1,61,61,84,0,21,15,21,13.7,22.5
Zay Jones,WR,LV,1,8,8,11,0,13,13,13,0.6,7.5
Cooper Kupp,WR,LAR,1,37,37,53,0,19,14,19,5.0,13.5
Curtis Samuel,WR,CAR,1,34,34,71,9,15,18,24,1.2,3.5
Josh Reynolds,WR,LAR,1,56,56,80,0,18,14,18,9.4,16.8
Jeremy McNichols,RB,TEN,1,17,17,26,18,6,24,24,3.4,20.0
Corey Clement,RB,PHI,1,1,1,1,100,0,100,100,6.5,650.0
James Conner,RB,PIT,1,64,64,88,20,3,23,23,4.8,7.5
Adam Shaheen,TE,MIA,1,22,22,37,0,5,5,5,1.9,8.6
Gerald Everett,TE,LAR,1,43,43,61,0,7,5,7,2.7,6.3
Jonnu Smith,TE,TEN,1,47,47,72,2,13,6,15,7.5,16.0
Jeremy Sprinkle,TE,WAS,1,4,4,5,0,0,0,0,0.0,0.0
Mack Hollins,WR,MIA,1,11,11,19,0,9,9,9,0.1,0.9
Antony Auclair,TE,TB,1,25,25,31,0,0,0,0,0.0,0.0
Robert Tonyan,TE,GB,1,40,40,62,0,10,8,10,3.3,8.3
Trent Taylor,WR,SF,1,4,4,6,0,0,0,0,0.0,0.0
Jacob Hollister,TE,SEA,1,6,6,9,0,17,17,17,0.6,10.0
Cethan Carter,TE,CIN,1,12,12,18,0,0,0,0,0.0,0.0
Tim Patrick,WR,DEN,1,42,42,59,0,14,10,14,6.1,14.5
Mo Alie-Cox,TE,IND,1,46,46,66,0,9,7,9,1.9,4.1
Darrell Daniels,TE,ARI,1,14,14,19,0,0,0,0,0.0,0.0
Isaiah McKenzie,WR,BUF,1,9,9,12,0,11,22,22,4.7,52.2
Aaron Jones,RB,GB,1,41,41,63,32,15,44,46,9.5,23.2
Alex Armah Jr.,RB,CAR,1,8,8,17,0,25,25,25,-0.5,-6.3
Nick Mullens,QB,SF,1,70,70,99,1,0,56,56,12.2,17.4
Johnny Mundt,TE,LAR,1,14,14,20,0,0,0,0,0.0,0.0
David Moore,WR,SEA,1,41,41,61,2,7,7,10,1.8,4.4
Anthony Firkser,TE,TEN,1,22,22,34,0,14,5,14,0.5,2.3
C.J. Board,WR,NYG,1,6,6,8,0,0,0,0,0.0,0.0
P.J. Walker,QB,CAR,1,5,5,10,0,0,80,80,0.5,10.0
Keelan Cole Sr.,WR,JAC,1,52,52,81,0,13,10,13,16.7,32.1
Dare Ogunbowale,RB,JAC,1,10,10,16,0,20,10,20,0.5,5.0
Pharaoh Brown,TE,HOU,1,18,18,32,0,11,11,11,8.1,45.0
Zach Pascal,WR,IND,1,47,47,67,0,11,9,11,3.3,7.0
Kendrick Bourne,WR,SF,1,41,41,58,0,12,10,12,2.6,6.3
Taysom Hill,QB,NO,1,22,22,37,36,0,36,36,2.5,11.4
Greg Ward,WR,PHI,1,42,42,63,0,14,12,14,3.9,9.3
Dan Arnold,TE,ARI,1,35,35,48,0,11,11,11,3.4,9.7
Patrick Ricard,RB,BAL,1,19,19,29,0,5,5,5,0.2,1.1
Colin Thompson,TE,CAR,1,14,14,29,0,7,7,7,6.7,47.9
River Cracraft,WR,SF,1,3,3,4,0,0,0,0,0.0,0.0
Brandon Zylstra,WR,CAR,1,11,11,23,0,0,0,0,0.0,0.0
Lamar Jackson,QB,BAL,1,66,66,100,17,0,68,68,22.5,34.1
Mason Rudolph,QB,PIT,1,4,4,5,0,0,0,0,0.0,0.0
Baker Mayfield,QB,CLE,1,65,65,100,5,0,35,35,5.4,8.3
Logan Woodside,QB,TEN,1,6,6,9,0,0,0,0,0.0,0.0
Ronald Jones II,RB,TB,1,47,47,59,49,4,51,53,23.8,50.6
Royce Freeman,RB,DEN,1,10,10,14,20,20,40,40,2.6,26.0
Nick Chubb,RB,CLE,1,28,28,43,68,4,68,71,18.6,66.4
Kerryon Johnson,RB,DET,1,9,9,15,11,0,11,11,0.3,3.3
Kalen Ballage,RB,LAC,1,46,46,71,39,13,50,52,10.2,22.2
James Washington,WR,PIT,1,28,28,38,0,7,7,7,3.0,10.7
Anthony Miller,WR,CHI,1,24,24,47,0,29,8,29,2.8,11.7
Tre'Quan Smith,WR,NO,1,16,16,27,0,6,0,6,0.0,0.0
DJ Moore,WR,CAR,1,43,43,90,0,16,9,16,15.6,36.3
Christian Kirk,WR,ARI,1,54,54,74,0,11,7,11,2.7,5.0
Mark Andrews,TE,BAL,1,50,50,76,0,18,14,18,6.1,12.2
Dallas Goedert,TE,PHI,1,62,62,93,0,10,6,10,3.3,5.3
Jaylen Samuels,RB,PIT,1,1,1,1,0,0,0,0,0.0,0.0
Mike Gesicki,TE,MIA,1,28,28,47,0,18,7,18,4.0,14.3
Troy Fumagalli,TE,DEN,1,12,12,17,0,25,17,25,1.2,10.0
D.J. Chark Jr.,WR,JAC,1,56,56,88,0,9,7,9,5.6,10.0
Nyheim Hines,RB,IND,1,39,39,56,31,15,44,46,23.5,60.3
Josh Allen,QB,BUF,1,73,73,100,10,1,78,78,28.4,38.9
Richie James Jr.,WR,SF,1,69,69,97,0,7,4,7,0.6,0.9
Auden Tate,WR,CIN,1,12,12,18,0,33,17,33,2.4,20.0
Equanimeous St. Brown,WR,GB,1,31,31,48,0,0,0,0,0.0,0.0
Ian Thomas,TE,CAR,1,29,29,60,0,3,3,3,0.7,2.4
Jordan Akins,TE,HOU,1,24,24,42,0,4,4,4,0.5,2.1
DaeSean Hamilton,WR,DEN,1,31,31,44,0,19,13,19,7.3,23.5
Chase Edmonds,RB,ARI,1,36,36,49,22,8,31,31,7.7,21.4
Jordan Wilkins,RB,IND,1,14,14,20,57,7,57,64,2.8,20.0
Phillip Lindsay,RB,DEN,1,21,21,30,19,5,19,24,0.2,1.0
Durham Smythe,TE,MIA,1,39,39,66,0,5,5,5,6.9,17.7
Noah Fant,TE,DEN,1,60,60,85,0,12,5,12,1.8,3.0
Marquez Valdes-Scantling,WR,GB,1,60,60,92,0,10,7,10,20.9,34.8
Ray-Ray McCloud,WR,PIT,1,15,15,21,7,13,20,20,0.3,2.0
Trenton Cannon,RB,CAR,1,5,5,10,0,0,0,0,0.0,0.0
Ryan Izzo,TE,NE,1,54,54,93,0,2,2,2,2.0,3.7
Tyler Conklin,TE,MIN,1,46,46,62,0,4,4,4,1.1,2.4
Jeff Badet,WR,WAS,1,5,5,6,0,20,0,20,0.0,0.0
Justin Watson,WR,TB,1,4,4,5,0,0,0,0,0.0,0.0
Boston Scott,RB,PHI,1,18,18,27,17,6,22,22,13.4,74.4
Buddy Howell,RB,HOU,1,1,1,2,0,0,0,0,0.0,0.0
Gus Edwards,RB,BAL,1,15,15,23,47,7,53,53,7.3,48.7
Ryan Nall,RB,CHI,1,17,17,33,6,12,12,18,1.8,10.6
Tanner Hudson,TE,TB,1,7,7,9,0,0,0,0,0.0,0.0
Ross Dwelley,TE,SF,1,37,37,52,0,5,3,5,2.2,5.9
Cameron Batson,WR,TEN,1,24,24,37,0,8,8,8,0.8,3.3
Cam Sims,WR,WAS,1,83,83,94,0,6,5,6,5.4,6.5
Will Dissly,TE,SEA,1,24,24,36,0,8,4,8,1.6,6.7
Chad Beebe,WR,MIN,1,22,22,30,0,9,9,9,1.6,7.3
KhaDarel Hodge,WR,CLE,1,38,38,58,0,3,0,3,0.0,0.0
A.J. Brown,WR,TEN,1,49,49,75,0,8,2,8,2.1,4.3
D.K. Metcalf,WR,SEA,1,64,64,96,0,6,3,6,2.8,4.4
N'Keal Harry,WR,NE,1,35,35,60,0,0,0,0,0.0,0.0
Drew Lock,QB,DEN,1,71,71,100,3,0,69,69,11.0,15.5
Marquise Brown,WR,BAL,1,62,62,94,0,11,3,11,1.4,2.3
Damien Harris,RB,NE,1,32,32,55,69,0,69,69,12.1,37.8
Daniel Jones,QB,NYG,1,71,71,100,13,0,52,52,22.2,31.3
Justice Hill,RB,BAL,1,5,5,8,0,20,20,20,0.3,6.0
Riley Ridley,WR,CHI,1,9,9,18,0,0,0,0,0.0,0.0
Josh Jacobs,RB,LV,1,43,43,60,49,9,58,58,25.6,59.5
Devin Singletary,RB,BUF,1,34,34,47,12,9,15,21,1.0,2.9
Miles Sanders,RB,PHI,1,48,48,72,31,10,35,42,11.5,24.0
Collin Johnson,WR,JAC,1,7,7,11,0,0,0,0,0.0,0.0
T.J. Hockenson,TE,DET,1,39,39,66,0,10,5,10,1.3,3.3
Kaden Smith,TE,NYG,1,41,41,58,0,5,5,5,1.2,2.9
Patrick Laird,RB,MIA,1,10,10,17,20,0,20,20,1.9,19.0
Hunter Renfrow,WR,LV,1,34,34,47,0,6,6,6,3.0,8.8
Terry Godwin,WR,JAC,1,2,2,3,0,100,0,100,0.0,0.0
Foster Moreau,TE,LV,1,25,25,35,0,0,0,0,0.0,0.0
Brandon Dillon,TE,MIN,1,2,2,3,0,0,0,0,0.0,0.0
Andy Isabella,WR,ARI,1,11,11,15,0,9,9,9,1.4,12.7
Terry McLaurin,WR,WAS,1,86,86,98,1,10,9,12,10.2,11.9
Travis Fulgham,WR,PHI,1,59,59,88,0,8,2,8,0.8,1.4
Drew Sample,TE,CIN,1,57,57,88,0,4,2,4,0.9,1.6
Alec Ingold,RB,LV,1,12,12,17,0,0,0,0,0.0,0.0
Darrell Henderson Jr.,RB,LAR,1,23,23,33,30,4,35,35,9.3,40.4
Jakobi Meyers,WR,NE,1,57,57,98,0,12,11,14,10.9,19.1
Kyler Murray,QB,ARI,1,73,73,100,15,0,59,59,30.9,42.3
Isaac Nauta,TE,DET,1,13,13,22,0,8,0,8,0.0,0.0
Trayveon Williams,RB,CIN,1,5,5,8,100,0,100,100,2.2,44.0
Benny Snell Jr.,RB,PIT,1,4,4,5,75,0,75,75,1.2,30.0
Jace Sternberger,TE,GB,1,20,20,31,0,0,0,0,0.0,0.0
Diontae Johnson,WR,PIT,1,63,63,86,0,17,10,17,17.6,27.9
Travis Homer,RB,SEA,1,7,7,10,0,43,43,43,1.9,27.1
Alexander Mattison,RB,MIN,1,5,5,7,40,0,40,40,0.4,8.0
Chase Claypool,WR,PIT,1,44,44,60,5,23,14,27,17.3,39.3
Dawson Knox,TE,BUF,1,51,51,70,0,8,4,8,1.6,3.1
Tyler Johnson,WR,TB,1,7,7,9,0,14,0,14,0.0,0.0
Bryan Edwards,WR,LV,1,20,20,28,0,5,5,5,1.6,8.0
Justin Herbert,QB,LAC,1,63,63,97,6,0,57,57,21.5,34.1
Miles Boykin,WR,BAL,1,19,19,29,0,0,0,0,0.0,0.0
Jakob Johnson,RB,NE,1,37,37,64,0,5,5,5,2.0,5.4
Zach Gentry,TE,PIT,1,14,14,19,0,0,0,0,0.0,0.0
Cullen Gillaspia,RB,HOU,1,1,1,2,0,0,0,0,0.0,0.0
Juwann Winfree,WR,GB,1,7,7,11,0,0,0,0,0.0,0.0
Darius Slayton,WR,NYG,1,45,45,63,0,16,11,16,9.3,20.7
Bisi Johnson,WR,MIN,1,2,2,3,0,50,0,50,0.0,0.0
Scotty Miller,WR,TB,1,9,9,11,0,11,11,11,0.4,4.4
Penny Hart,WR,SEA,1,3,3,4,0,0,0,0,0.0,0.0
Tyron Johnson,WR,LAC,1,13,13,20,0,0,0,0,0.0,0.0
Donald Parham Jr.,TE,LAC,1,14,14,22,0,7,7,7,1.3,9.3
Khari Blasingame,RB,TEN,1,14,14,22,0,7,7,7,1.3,9.3
Malik Taylor,WR,GB,1,8,8,12,0,0,0,0,0.0,0.0
Deonte Harty,WR,NO,1,21,21,36,0,19,19,19,0.4,1.9
Nsimba Webster,WR,LAR,1,2,2,3,0,0,0,0,0.0,0.0
Jeremy Cox,RB,DEN,1,4,4,6,0,0,0,0,0.0,0.0
Jalen Guyton,WR,LAC,1,44,44,68,0,14,9,14,2.4,5.5
Steven Sims Jr.,WR,WAS,1,40,40,45,0,15,13,15,4.6,11.5
Austin Walter,RB,SF,1,12,12,17,8,8,17,17,3.0,25.0
Chris Myarick,TE,MIA,1,5,5,8,0,0,0,0,0.0,0.0
Joe Burrow,QB,CIN,1,65,65,100,0,0,62,62,12.5,19.2
Tua Tagovailoa,QB,MIA,1,58,58,98,10,0,53,53,14.7,25.3
Jerry Jeudy,WR,DEN,1,61,61,86,0,13,7,13,6.8,11.1
Henry Ruggs III,WR,LV,1,45,45,63,0,9,7,9,3.1,6.9
D'Andre Swift,RB,DET,1,43,43,73,37,12,49,49,20.9,48.6
Tee Higgins,WR,CIN,1,55,55,85,0,16,13,16,15.5,28.2
Jonathan Taylor,RB,IND,1,17,17,24,41,12,53,53,3.7,21.8
Jalen Reagor,WR,PHI,1,59,59,88,0,12,7,12,4.7,8.0
Cole Kmet,TE,CHI,1,35,35,69,0,9,3,9,0.7,2.0
Justin Jefferson,WR,MIN,1,61,61,82,0,16,13,16,13.5,22.1
J.K. Dobbins,RB,BAL,1,29,29,44,17,7,21,24,1.4,4.8
Brandon Aiyuk,WR,SF,1,68,68,96,1,21,12,22,12.7,18.7
Zack Moss,RB,BUF,1,39,39,53,18,5,21,23,1.7,4.4
KJ Hamler,WR,DEN,1,62,62,87,0,16,6,16,5.0,8.1
Cam Akers,RB,LAR,1,18,18,26,56,0,56,56,3.8,21.1
Devin Duvernay,WR,BAL,1,36,36,55,0,8,8,8,4.5,12.5
Jalen Hurts,QB,PHI,1,3,3,4,67,0,67,67,-0.1,-3.3
Michael Pittman Jr.,WR,IND,1,57,57,81,2,14,14,16,12.2,21.4
Donovan Peoples-Jones,WR,CLE,1,16,16,25,0,13,13,13,1.6,10.0
John Hightower,WR,PHI,1,3,3,4,0,0,0,0,0.0,0.0
KJ Hill Jr.,WR,LAC,1,1,1,2,0,0,0,0,0.0,0.0
Harrison Bryant,TE,CLE,1,36,36,55,0,0,0,0,0.0,0.0
Quintez Cephus,WR,DET,1,30,30,51,0,7,3,7,1.0,3.3
Gabriel Davis,WR,BUF,1,37,37,51,0,8,0,8,0.0,0.0
Adam Trautman,TE,NO,1,27,27,46,0,0,0,0,0.0,0.0
Joshua Kelley,RB,LAC,1,17,17,26,41,0,41,41,2.1,12.4
Salvon Ahmed,RB,MIA,1,44,44,75,48,2,50,50,15.0,34.1
Rodney Smith,RB,CAR,1,9,9,19,33,11,44,44,1.5,16.7
Van Jefferson,WR,LAR,1,13,13,19,0,8,8,8,1.5,11.5
Marquez Callaway,WR,NO,1,6,6,10,0,0,0,0,0.0,0.0
DeeJay Dallas,RB,SEA,1,22,22,33,9,14,18,23,3.1,14.1
Artavis Pierce,RB,CHI,1,6,6,12,50,0,50,50,0.9,15.0
Isaiah Wright,WR,WAS,1,29,29,33,0,21,21,21,5.9,20.3
Jake Luton,QB,JAC,1,64,64,100,0,0,55,55,9.8,15.3
Antonio Gibson,RB,WAS,1,33,33,38,39,12,52,52,18.5,56.1
JaMycal Hasty,RB,SF,1,15,15,21,20,13,33,33,0.9,6.0
James Robinson,RB,JAC,1,53,53,83,43,9,47,53,11.2,21.1
Charlie Woerner,TE,SF,1,8,8,11,0,0,0,0,0.0,0.0
Noah Togiai,TE,IND,1,16,16,23,0,0,0,0,0.0,0.0
Austin Mack,WR,NYG,1,24,24,34,0,4,4,4,0.9,3.8
Ben Ellefson,TE,JAC,1,19,19,30,0,0,0,0,0.0,0.0
Freddie Swain,WR,SEA,1,25,25,37,0,16,12,16,3.7,14.8
Malcolm Perry,WR,MIA,1,23,23,39,4,9,13,13,2.7,11.7
Nick Westbrook-Ikhine,WR,TEN,1,9,9,14,0,11,0,11,0.0,0.0
Darnell Mooney,WR,CHI,1,46,46,90,0,4,4,4,0.3,0.7
Reggie Gilliam,RB,BUF,1,1,1,1,0,0,0,0,0.0,0.0
DeMichael Harris,WR,IND,1,9,9,13,0,11,11,11,2.1,23.3
Gabe Nabers,RB,LAC,1,10,10,15,0,10,10,10,0.9,9.0
