,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
98,Tyler Higbee,TE,LAR,1,57,57,60,0,7,4,7,1.4,2.5
99,Nick Vannett,TE,DEN,1,11,11,17,0,0,0,0,0.0,0.0
100,Tyler Ervin,RB,GB,1,20,20,27,0,15,5,15,0.7,3.5
101,Demarcus Robinson,WR,KC,1,36,36,55,0,14,11,14,12.3,34.2
102,Jakeem Grant Sr.,WR,MIA,1,16,16,33,0,13,6,13,7.5,46.9
103,Robby Anderson,WR,CAR,1,45,45,83,0,18,11,18,4.8,10.7
104,Alex Erickson,WR,CIN,1,1,1,1,0,0,0,0,0.0,0.0
105,Stephen Anderson,TE,LAC,1,1,1,1,0,0,0,0,0.0,0.0
106,Andy Janovich,RB,CLE,1,6,6,12,0,17,0,17,0.0,0.0
107,Tyreek Hill,WR,KC,1,50,50,76,0,12,8,12,21.8,43.6
108,Marcus Johnson,WR,IND,1,48,48,62,0,8,4,8,3.9,8.1
109,Mike Thomas,WR,CIN,1,6,6,8,0,0,0,0,0.0,0.0
110,J.P. Holtz,TE,CHI,1,5,5,7,0,0,0,0,0.0,0.0
111,Kalif Raymond,WR,TEN,1,24,24,38,0,4,4,4,1.1,4.6
112,Marvin Hall,WR,DET,1,42,42,68,0,17,10,17,11.3,26.9
113,Jaydon Mickens,WR,TB,1,44,44,62,0,18,11,18,3.6,8.2
114,Jalen Richard,RB,LV,1,14,14,19,7,7,14,14,1.8,12.9
115,C.J. Ham,RB,MIN,1,22,22,42,5,0,5,5,0.2,0.9
116,Tommylee Lewis,WR,NO,1,5,5,7,0,20,20,20,0.5,10.0
117,Elijhaa Penny,RB,NYG,1,3,3,4,0,33,33,33,1.1,36.7
118,Troymaine Pope,RB,LAC,1,25,25,29,40,28,60,68,9.5,38.0
119,Dalvin Cook,RB,MIN,1,46,46,87,65,7,70,72,46.6,101.3
120,Mike Williams,WR,LAC,1,76,76,87,1,11,8,12,16.0,21.1
121,Leonard Fournette,RB,TB,1,51,51,72,29,12,35,41,7.1,13.9
122,Mitchell Trubisky,QB,CHI,1,1,1,1,100,0,100,100,0.3,30.0
123,Corey Davis,WR,TEN,1,49,49,78,0,20,16,20,18.8,38.4
124,David Njoku,TE,CLE,1,29,29,59,0,10,3,10,1.9,6.6
125,D'Onta Foreman,RB,TEN,1,6,6,10,83,0,83,83,3.7,61.7
126,Evan Engram,TE,NYG,1,61,61,81,2,16,10,18,7.0,11.5
127,Patrick Mahomes II,QB,KC,1,54,54,82,0,0,78,78,36.6,67.8
128,Alvin Kamara,RB,NO,1,58,58,78,21,22,36,43,16.3,28.1
129,Wayne Gallman Jr.,RB,NYG,1,32,32,43,38,3,41,41,12.2,38.1
130,Samaje Perine,RB,CIN,1,24,24,32,42,4,46,46,9.4,39.2
131,Jamaal Williams,RB,GB,1,63,63,85,25,10,35,35,12.2,19.4
132,Kareem Hunt,RB,CLE,1,42,42,86,33,7,38,40,7.3,17.4
133,Taywan Taylor,WR,CLE,1,3,3,6,0,0,0,0,0.0,0.0
134,JuJu Smith-Schuster,WR,PIT,1,41,41,76,0,20,17,20,6.7,16.3
135,Zay Jones,WR,LV,1,10,10,14,0,0,0,0,0.0,0.0
136,Isaiah Ford,WR,MIA,1,17,17,35,0,6,6,6,1.0,5.9
137,Cooper Kupp,WR,LAR,1,92,92,97,0,22,12,22,11.0,12.0
138,Curtis Samuel,WR,CAR,1,41,41,76,7,12,17,20,17.4,42.4
139,Josh Reynolds,WR,LAR,1,77,77,81,0,12,5,12,4.4,5.7
140,Noah Brown,WR,DAL,1,16,16,20,0,13,0,13,0.0,0.0
141,Jeremy McNichols,RB,TEN,1,22,22,35,18,5,18,23,4.9,22.3
142,Corey Clement,RB,PHI,1,19,19,30,26,11,32,37,2.8,14.7
143,James Conner,RB,PIT,1,31,31,57,48,10,58,58,12.0,38.7
144,Brian Hill,RB,ATL,1,25,25,36,44,12,52,56,6.4,25.6
145,Adam Shaheen,TE,MIA,1,16,16,33,0,6,0,6,0.0,0.0
146,Gerald Everett,TE,LAR,1,52,52,55,0,17,10,17,3.2,6.2
147,Jonnu Smith,TE,TEN,1,50,50,79,0,4,4,4,2.9,5.8
148,Kenny Golladay,WR,DET,1,18,18,29,0,22,0,22,0.0,0.0
149,Mack Hollins,WR,MIA,1,2,2,4,0,0,0,0,0.0,0.0
150,George Kittle,TE,SF,1,46,46,66,0,9,4,9,3.9,8.5
151,Antony Auclair,TE,TB,1,3,3,4,0,0,0,0,0.0,0.0
152,Robert Tonyan,TE,GB,1,46,46,62,0,15,11,15,7.9,17.2
153,Trent Taylor,WR,SF,1,35,35,50,0,14,9,14,3.2,9.1
154,Jacob Hollister,TE,SEA,1,26,26,38,0,8,4,8,0.6,2.3
155,Austin Carr,WR,NO,1,21,21,28,0,5,5,5,1.0,4.8
156,Mason Schreck,TE,CIN,1,2,2,3,0,0,0,0,0.0,0.0
157,Cethan Carter,TE,CIN,1,16,16,22,0,6,6,6,0.2,1.3
158,Mo Alie-Cox,TE,IND,1,32,32,42,0,13,9,13,3.7,11.6
159,Isaiah McKenzie,WR,BUF,1,6,6,10,0,0,0,0,0.0,0.0
160,Jamal Agnew,WR,DET,1,7,7,11,14,0,14,14,0.0,0.0
161,Alex Armah Jr.,RB,CAR,1,3,3,6,0,0,0,0,0.0,0.0
162,Nick Mullens,QB,SF,1,29,29,41,0,0,86,86,17.5,60.3
163,David Moore,WR,SEA,1,20,20,29,10,15,25,25,10.6,53.0
164,Jason Croom,TE,PHI,1,1,1,2,0,0,0,0,0.0,0.0
165,Anthony Firkser,TE,TEN,1,26,26,41,0,12,8,12,3.6,13.8
166,P.J. Walker,QB,CAR,1,9,9,17,0,0,44,44,0.1,1.1
167,Marcus Kemp,WR,KC,1,12,12,18,0,0,0,0,0.0,0.0
168,Zach Pascal,WR,IND,1,58,58,75,0,10,7,12,4.4,7.6
169,Matt Breida,RB,MIA,1,8,8,16,50,0,50,50,1.3,16.3
170,Kendrick Bourne,WR,SF,1,60,60,86,0,17,13,17,8.1,13.5
171,Taysom Hill,QB,NO,1,14,14,19,36,14,50,50,12.5,89.3
172,Greg Ward,WR,PHI,1,58,58,92,2,9,7,10,1.2,2.1
173,Patrick Ricard,RB,BAL,1,17,17,20,0,0,0,0,0.0,0.0
174,Fred Brown,WR,DEN,1,5,5,8,0,0,0,0,0.0,0.0
175,Colin Thompson,TE,CAR,1,10,10,19,0,10,0,10,0.0,0.0
176,Brandon Zylstra,WR,CAR,1,13,13,24,0,0,0,0,0.0,0.0
177,Lamar Jackson,QB,BAL,1,82,82,99,20,0,54,54,16.8,20.5
178,Sam Darnold,QB,NYJ,1,57,57,100,7,0,60,60,7.4,13.0
179,Baker Mayfield,QB,CLE,1,49,49,100,12,0,63,63,7.8,15.9
180,Ronald Jones II,RB,TB,1,17,17,24,41,24,65,65,2.6,15.3
181,Kerryon Johnson,RB,DET,1,11,11,18,0,18,18,18,7.5,68.2
182,Myles Gaskin,RB,MIA,1,43,43,88,42,14,49,56,10.3,24.0
183,James Washington,WR,PIT,1,10,10,19,0,10,0,10,0.0,0.0
184,Anthony Miller,WR,CHI,1,53,53,76,0,21,15,21,7.3,13.8
185,Calvin Ridley,WR,ATL,1,23,23,33,0,17,13,17,4.2,18.3
186,Michael Gallup,WR,DAL,1,69,69,86,0,17,10,17,6.1,8.8
187,Tre'Quan Smith,WR,NO,1,58,58,78,0,12,9,12,4.3,7.4
188,Cedrick Wilson Jr.,WR,DAL,1,19,19,24,11,11,11,21,-1.1,-5.8
189,Dante Pettis,WR,SF,1,3,3,4,0,0,0,0,-2.0,-66.7
190,DJ Moore,WR,CAR,1,48,48,89,0,13,4,13,5.5,11.5
191,Mark Andrews,TE,BAL,1,51,51,61,0,12,6,12,3.2,6.3
192,Dallas Goedert,TE,PHI,1,54,54,86,0,2,2,2,1.5,2.8
193,Jaylen Samuels,RB,PIT,1,8,8,15,0,25,0,25,0.0,0.0
194,Mike Gesicki,TE,MIA,1,28,28,57,0,7,4,7,0.8,2.9
195,Hayden Hurst,TE,ATL,1,56,56,80,0,13,9,13,5.4,9.6
196,Braxton Berrios,WR,NYJ,1,48,48,84,0,23,17,23,3.4,7.1
197,Nyheim Hines,RB,IND,1,16,16,21,31,31,50,63,18.2,113.8
198,Josh Allen,QB,BUF,1,58,58,98,17,0,48,48,13.5,23.3
199,Justin Jackson,RB,LAC,1,41,41,47,41,12,49,54,14.2,34.6
200,Auden Tate,WR,CIN,1,33,33,45,0,21,21,21,6.5,19.7
201,Equanimeous St. Brown,WR,GB,1,22,22,30,0,14,5,14,1.2,5.5
202,Dalton Schultz,TE,DAL,1,75,75,94,0,11,8,11,5.3,7.1
203,Ian Thomas,TE,CAR,1,40,40,74,0,8,8,8,2.8,7.0
204,Javon Wims,WR,CHI,1,9,9,13,0,11,11,11,0.9,10.0
205,DaeSean Hamilton,WR,DEN,1,61,61,94,0,8,7,8,14.2,23.3
206,Jordan Wilkins,RB,IND,1,39,39,51,51,3,54,54,19.3,49.5
207,Phillip Lindsay,RB,DEN,1,29,29,45,21,10,24,31,14.6,50.3
208,Durham Smythe,TE,MIA,1,32,32,65,0,6,6,6,1.6,5.0
209,Darrel Williams,RB,KC,1,8,8,12,38,13,50,50,2.6,32.5
210,Noah Fant,TE,DEN,1,51,51,78,0,18,14,18,4.7,9.2
211,Marquez Valdes-Scantling,WR,GB,1,61,61,82,2,2,3,3,2.3,3.8
212,Ray-Ray McCloud,WR,PIT,1,22,22,41,0,5,5,5,0.6,2.7
213,Chris Herndon IV,TE,NYJ,1,40,40,70,0,5,3,5,-1.7,-4.3
214,Ryan Izzo,TE,NE,1,48,48,74,0,6,4,6,2.4,5.0
215,Tyler Conklin,TE,MIN,1,11,11,21,0,0,0,0,0.0,0.0
216,Justin Watson,WR,TB,1,5,5,7,0,0,0,0,0.0,0.0
217,Russell Gage,WR,ATL,1,39,39,56,0,8,5,8,2.5,6.4
218,Boston Scott,RB,PHI,1,42,42,67,36,5,40,40,7.9,18.8
219,Gus Edwards,RB,BAL,1,26,26,31,62,4,62,65,14.7,56.5
220,Vyncint Smith,WR,NYJ,1,13,13,23,0,8,8,8,1.3,10.0
221,Byron Pringle,WR,KC,1,37,37,56,0,11,8,11,2.2,5.9
222,Ryan Nall,RB,CHI,1,2,2,3,0,50,50,50,0.2,10.0
223,Brandon Powell,WR,ATL,1,1,1,1,0,0,0,0,0.0,0.0
224,Tanner Hudson,TE,TB,1,3,3,4,0,33,0,33,0.0,0.0
225,Christian Blake,WR,ATL,1,38,38,54,0,5,5,5,1.4,3.7
226,Deon Yelder,TE,KC,1,16,16,24,0,6,6,6,0.5,3.1
227,Ross Dwelley,TE,SF,1,39,39,56,0,10,3,10,7.6,19.5
228,Will Dissly,TE,SEA,1,43,43,62,0,2,2,2,1.7,4.0
229,Nick Keizer,TE,KC,1,19,19,29,0,11,5,11,0.5,2.6
230,Chad Beebe,WR,MIN,1,11,11,21,0,9,9,9,1.6,14.5
231,Jaeden Graham,TE,ATL,1,4,4,6,0,0,0,0,0.0,0.0
232,KhaDarel Hodge,WR,CLE,1,34,34,69,0,0,0,0,0.0,0.0
233,A.J. Brown,WR,TEN,1,59,59,94,0,12,7,12,8.4,14.2
234,D.K. Metcalf,WR,SEA,1,65,65,94,0,23,18,23,28.1,43.2
235,Drew Lock,QB,DEN,1,65,65,100,3,0,66,66,20.8,32.0
236,Marquise Brown,WR,BAL,1,77,77,93,0,3,1,3,6.3,8.2
237,Damien Harris,RB,NE,1,20,20,31,80,0,80,80,16.2,81.0
238,Daniel Jones,QB,NYG,1,74,74,99,4,0,59,59,18.2,24.6
239,J.J. Arcega-Whiteside,WR,PHI,1,5,5,8,0,0,0,0,0.0,0.0
240,David Montgomery,RB,CHI,1,59,59,84,36,8,39,44,10.5,17.8
241,Albert Okwuegbunam,TE,DEN,1,16,16,25,0,6,6,6,6.9,43.1
242,Justice Hill,RB,BAL,1,2,2,2,0,0,0,0,0.0,0.0
243,Josh Jacobs,RB,LV,1,48,48,67,65,2,65,67,12.9,26.9
244,Devin Singletary,RB,BUF,1,28,28,47,50,4,54,54,9.2,32.9
245,T.J. Hockenson,TE,DET,1,45,45,73,0,22,16,22,6.5,14.4
246,Kaden Smith,TE,NYG,1,42,42,56,0,5,2,5,0.6,1.4
247,Hunter Renfrow,WR,LV,1,15,15,21,0,27,27,27,8.6,57.3
248,Foster Moreau,TE,LV,1,31,31,43,0,3,0,3,0.0,0.0
249,Ty Johnson,RB,NYJ,1,6,6,11,50,17,67,67,2.1,35.0
250,Travis Fulgham,WR,PHI,1,59,59,94,0,12,10,12,13.8,23.4
251,Qadree Ollison,RB,ATL,1,8,8,11,13,0,13,13,0.3,3.8
252,Drew Sample,TE,CIN,1,62,62,84,0,2,0,2,0.0,0.0
253,Trevon Wesco,TE,NYJ,1,9,9,16,0,0,0,0,0.0,0.0
254,Alec Ingold,RB,LV,1,26,26,36,4,0,4,4,0.3,1.2
255,Mecole Hardman,WR,KC,1,45,45,68,0,20,16,20,15.6,34.7
256,Darrell Henderson Jr.,RB,LAR,1,18,18,19,44,11,50,56,5.8,32.2
257,Jakobi Meyers,WR,NE,1,64,64,98,0,16,9,16,7.8,12.2
258,Isaac Nauta,TE,DET,1,6,6,10,0,0,0,0,0.0,0.0
259,Irv Smith Jr.,TE,MIN,1,41,41,77,0,2,2,2,1.6,3.9
260,Preston Williams,WR,MIA,1,44,44,90,0,11,5,11,1.5,3.4
261,Jace Sternberger,TE,GB,1,27,27,36,0,15,11,15,4.6,17.0
262,Diontae Johnson,WR,PIT,1,41,41,76,0,7,2,7,0.6,1.5
263,Travis Homer,RB,SEA,1,7,7,10,14,0,14,14,0.4,5.7
264,Darwin Thompson,RB,KC,1,7,7,11,57,14,57,71,0.3,4.3
265,Alexander Mattison,RB,MIN,1,5,5,9,60,0,60,60,0.8,16.0
266,Chase Claypool,WR,PIT,1,41,41,76,0,22,12,22,8.2,20.0
267,Tyler Johnson,WR,TB,1,35,35,49,0,6,6,6,3.5,10.0
268,Justin Herbert,QB,LAC,1,87,87,100,3,0,53,53,23.2,26.7
269,Miles Boykin,WR,BAL,1,33,33,40,0,9,6,9,8.0,24.2
270,Ashton Dulin,WR,IND,1,9,9,12,0,11,11,11,1.3,14.4
271,Jakob Johnson,RB,NE,1,16,16,25,0,0,0,0,0.0,0.0
272,Tony Pollard,RB,DAL,1,17,17,21,41,12,53,53,6.4,37.6
273,Darius Slayton,WR,NYG,1,68,68,91,0,13,7,13,5.6,8.2
274,Bisi Johnson,WR,MIN,1,2,2,4,0,0,0,0,0.0,0.0
275,Scotty Miller,WR,TB,1,53,53,75,2,11,8,13,4.2,7.9
276,Stephen Carlson,TE,CLE,1,9,9,18,0,0,0,0,0.0,0.0
277,Jeff Smith,WR,NYJ,1,48,48,84,0,17,6,17,2.9,6.0
278,Donald Parham Jr.,TE,LAC,1,10,10,11,0,0,0,0,0.0,0.0
279,Khari Blasingame,RB,TEN,1,11,11,17,0,9,9,9,0.5,4.5
280,Malik Taylor,WR,GB,1,13,13,18,0,8,8,8,2.6,20.0
281,Olamide Zaccheaus,WR,ATL,1,9,9,13,0,0,0,0,0.0,0.0
282,Deonte Harty,WR,NO,1,39,39,53,3,8,10,10,1.7,4.4
283,Jeremy Cox,RB,DEN,1,6,6,9,0,0,0,0,0.0,0.0
284,Jason Moore Jr.,WR,LAC,1,10,10,11,0,0,0,0,0.0,0.0
285,Jalen Guyton,WR,LAC,1,76,76,87,0,5,1,5,0.3,0.4
286,Darrius Shepherd,WR,GB,1,18,18,24,0,6,6,6,0.6,3.3
287,Gunner Olszewski,WR,NE,1,42,42,65,2,0,2,2,0.6,1.4
288,D'Ernest Johnson,RB,CLE,1,6,6,12,33,17,50,50,1.1,18.3
289,Joe Burrow,QB,CIN,1,73,73,99,4,0,55,55,18.9,25.9
290,Tua Tagovailoa,QB,MIA,1,49,49,100,4,0,49,49,5.7,11.6
291,Jerry Jeudy,WR,DEN,1,58,58,89,0,17,7,17,7.3,12.6
292,CeeDee Lamb,WR,DAL,1,37,37,46,3,14,14,16,4.6,12.4
293,Henry Ruggs III,WR,LV,1,54,54,75,2,7,6,9,0.9,1.7
294,D'Andre Swift,RB,DET,1,38,38,61,16,11,24,26,2.3,6.1
295,Tee Higgins,WR,CIN,1,57,57,77,4,16,14,19,8.4,14.7
296,Jonathan Taylor,RB,IND,1,26,26,34,42,8,50,50,3.1,11.9
297,Jalen Reagor,WR,PHI,1,47,47,75,2,13,9,15,10.2,21.7
298,Cole Kmet,TE,CHI,1,30,30,43,0,3,3,3,0.2,0.7
299,Justin Jefferson,WR,MIN,1,34,34,64,0,12,9,12,2.6,7.6
300,J.K. Dobbins,RB,BAL,1,54,54,65,28,4,30,31,12.1,22.4
301,Brandon Aiyuk,WR,SF,1,63,63,90,0,16,13,16,15.1,24.0
302,Zack Moss,RB,BUF,1,31,31,53,45,3,45,48,20.1,64.8
303,KJ Hamler,WR,DEN,1,52,52,80,0,6,6,6,7.3,14.0
304,Cam Akers,RB,LAR,1,20,20,21,45,5,50,50,5.4,27.0
305,Devin Duvernay,WR,BAL,1,37,37,45,0,8,3,8,3.9,10.5
306,Jalen Hurts,QB,PHI,1,2,2,3,0,0,50,50,0.4,20.0
307,Michael Pittman Jr.,WR,IND,1,45,45,58,0,2,2,2,0.6,1.3
308,Donovan Peoples-Jones,WR,CLE,1,4,4,8,0,0,0,0,0.0,0.0
309,Clyde Edwards-Helaire,RB,KC,1,33,33,50,18,9,27,27,3.1,9.4
310,John Hightower,WR,PHI,1,10,10,16,0,30,0,30,0.0,0.0
311,KJ Hill Jr.,WR,LAC,1,1,1,1,0,0,0,0,0.0,0.0
312,La'Mical Perine,RB,NYJ,1,28,28,49,29,7,36,36,3.3,11.8
313,Denzel Mims,WR,NYJ,1,55,55,96,0,5,4,5,4.2,7.6
314,AJ Dillon,RB,GB,1,10,10,14,50,10,60,60,3.7,37.0
315,James Proche II,WR,BAL,1,3,3,4,0,33,0,33,0.0,0.0
316,Anthony McFarland Jr.,RB,PIT,1,1,1,2,100,0,100,100,0.1,10.0
317,Colby Parkinson,TE,SEA,1,3,3,4,0,0,0,0,0.0,0.0
318,Harrison Bryant,TE,CLE,1,39,39,80,0,8,8,8,0.5,1.3
319,Gabriel Davis,WR,BUF,1,35,35,59,0,6,0,6,0.0,0.0
320,Adam Trautman,TE,NO,1,16,16,22,0,0,0,0,0.0,0.0
321,Joshua Kelley,RB,LAC,1,21,21,24,33,5,38,38,2.5,11.9
322,Joe Reed,WR,LAC,1,2,2,2,0,0,0,0,0.0,0.0
323,Van Jefferson,WR,LAR,1,14,14,15,0,14,14,14,2.3,16.4
324,DeeJay Dallas,RB,SEA,1,54,54,78,33,9,43,43,17.8,33.0
325,Juwan Johnson,TE,NO,1,64,64,86,0,5,2,5,0.5,0.8
326,JaMycal Hasty,RB,SF,1,29,29,41,41,3,45,45,9.1,31.4
327,Jason Huntley,RB,PHI,1,2,2,3,0,0,0,0,0.0,0.0
328,Charlie Woerner,TE,SF,1,6,6,9,0,0,0,0,0.0,0.0
329,Austin Mack,WR,NYG,1,10,10,13,0,0,0,0,0.0,0.0
330,Freddie Swain,WR,SEA,1,19,19,28,0,0,0,0,0.0,0.0
331,Malcolm Perry,WR,MIA,1,7,7,14,14,14,29,29,0.5,7.1
332,Nick Westbrook-Ikhine,WR,TEN,1,2,2,3,0,0,0,0,0.0,0.0
333,Darnell Mooney,WR,CHI,1,65,65,93,0,9,8,9,12.9,19.8
