rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Joey Slye,3.0,3.0,100.0,40.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,1.0,14.0,14.0,1.6,WAS,K,1,2021
2.0,Robbie Gould,2.0,3.0,66.7,52.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,14.0,14.0,22.5,SF,K,1,2021
3.0,Dustin Hopkins,3.0,4.0,75.0,48.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,12.0,12.0,14.5,LAC,K,1,2021
4.0,Chris Boswell,3.0,3.0,100.0,45.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,12.0,12.0,51.0,PIT,K,1,2021
5.0,Matt Gay,2.0,2.0,100.0,53.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,12.0,12.0,89.8,LAR,K,1,2021
6.0,Greg Zuerlein,3.0,5.0,60.0,48.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,12.0,12.0,74.2,DAL,K,1,2021
7.0,Nick Folk,3.0,3.0,100.0,42.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,11.0,81.8,NE,K,1,2021
8.0,Daniel Carlson,2.0,2.0,100.0,55.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,11.0,11.0,74.3,LV,K,1,2021
9.0,Tyler Bass,3.0,3.0,100.0,42.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,11.0,84.8,BUF,K,1,2021
10.0,Justin Tucker,2.0,2.0,100.0,47.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,11.0,11.0,98.0,BAL,K,1,2021
11.0,Evan McPherson,2.0,2.0,100.0,53.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,11.0,11.0,34.2,CIN,K,1,2021
12.0,Harrison Butker,2.0,2.0,100.0,43.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,10.0,10.0,76.6,KC,K,1,2021
13.0,Brandon McManus,2.0,2.0,100.0,36.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,44.3,DEN,K,1,2021
14.0,Aldrick Rosas,1.0,1.0,100.0,44.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,9.0,9.0,1.8,FA,K,1,2021
15.0,Greg Joseph,1.0,1.0,100.0,53.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,8.0,8.0,69.1,MIN,K,1,2021
16.0,Matt Prater,1.0,2.0,50.0,34.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,8.0,8.0,52.8,ARI,K,1,2021
17.0,Tristan Vizcaino,2.0,2.0,100.0,33.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,8.0,8.0,0.8,FA,K,1,2021
18.0,Ryan Succop,1.0,1.0,100.0,36.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,57.4,TB,K,1,2021
19.0,Jake Elliott,1.0,1.0,100.0,43.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,7.0,7.0,22.5,PHI,K,1,2021
20.0,Ryan Santoso,2.0,2.0,100.0,29.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,7.0,0.1,FA,K,1,2021
21.0,Austin Seibert,1.0,2.0,50.0,49.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,6.0,0.1,DET,K,1,2021
22.0,Younghoe Koo,2.0,2.0,100.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,40.9,ATL,K,1,2021
23.0,Jason Sanders,1.0,1.0,100.0,48.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,6.0,22.6,MIA,K,1,2021
24.0,Rodrigo Blankenship,1.0,1.0,100.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.1,IND,K,1,2021
