,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Harrison Bryant(CLE),4,5,56,14.0,35,0,2,0,0,0,0,1,17.6,17.6,0.2%
1,2,Rob Gronkowski(TB),5,8,62,12.4,26,0,1,0,0,0,0,1,12.2,12.2,97.7%
2,3,Logan Thomas(WAS),4,4,60,15.0,26,0,1,0,0,0,0,1,12.0,12.0,27.1%
3,4,T.J. Hockenson(DET),5,6,59,11.8,16,0,1,0,0,0,0,1,11.9,11.9,57.4%
4,5,Darren Waller(LV),6,9,50,8.3,14,0,1,0,0,0,0,1,11.0,11.0,92.6%
5,6,Jared Cook(LAC),3,4,32,10.7,22,0,1,0,0,0,0,1,9.2,9.2,50.2%
6,7,Gerald Everett(SEA),4,5,28,7.0,16,0,1,0,0,0,0,1,8.8,8.8,35.7%
7,8,Virgil Green(FA),1,2,26,26.0,26,0,1,0,0,0,0,1,8.6,8.6,0.0%
8,9,Richard Rodgers(PHI),6,8,85,14.2,30,0,0,0,0,0,0,1,8.5,8.5,0.0%
9,10,Donald Parham Jr.(LAC),1,1,22,22.0,22,0,1,0,0,0,0,1,8.2,8.2,0.7%
10,11,David Njoku(CLE),2,3,20,10.0,16,0,1,0,0,0,0,1,8.0,8.0,12.9%
11,12,Hayden Hurst(ATL),6,7,68,11.3,17,0,0,0,0,0,0,1,6.8,6.8,0.9%
12,13,Tyler Kroft(NYJ),4,4,64,16.0,38,0,0,0,0,0,0,1,6.4,6.4,0.2%
13,14,Jace Sternberger(PIT),1,1,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,0.0%
14,15,Albert Okwuegbunam(DEN),7,7,60,8.6,17,0,0,0,0,0,0,1,6.0,6.0,1.0%
15,16,Dan Arnold(JAC),2,3,57,28.5,41,0,0,0,0,0,0,1,5.7,5.7,6.7%
16,17,George Kittle(SF),5,7,55,11.0,15,0,0,0,0,0,0,1,5.5,5.5,99.7%
17,18,Drew Sample(CIN),5,6,52,10.4,16,0,0,0,0,0,0,1,5.2,5.2,0.1%
18,19,Eric Ebron(PIT),6,8,50,8.3,22,0,0,0,0,0,0,1,5.0,5.0,3.0%
19,20,Evan Engram(NYG),6,9,46,7.7,17,0,0,2,3,0,0,1,4.9,4.9,28.5%
20,21,Johnny Mundt(LAR),3,3,48,16.0,34,0,0,0,0,0,0,1,4.8,4.8,0.0%
21,22,Cole Kmet(CHI),2,2,45,22.5,38,0,0,0,0,0,0,1,4.5,4.5,33.3%
22,23,Noah Fant(DEN),3,7,38,12.7,24,0,0,0,0,0,0,1,3.8,3.8,80.3%
23,24,Will Dissly(SEA),2,4,38,19.0,28,0,0,0,0,0,0,1,3.8,3.8,0.2%
24,25,James O'Shaughnessy(JAC),3,3,32,10.7,22,0,0,0,0,0,0,1,3.2,3.2,1.7%
25,26,Robert Tonyan(GB),2,2,32,16.0,31,0,0,0,0,0,0,1,3.2,3.2,18.6%
26,27,Travis Kelce(KC),3,3,31,10.3,17,0,0,0,0,0,0,1,3.1,3.1,100.0%
