,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Joe Mixon(CIN),25,151,6.0,34,0,2,6,6,30,5.0,1,0,1,36.1,36.1,98.1%
1,2,Dalvin Cook(MIN),27,130,4.8,15,0,2,2,2,16,8.0,0,0,1,26.6,26.6,100.0%
2,3,Melvin Gordon III(DEN),23,107,4.7,43,0,2,2,3,11,5.5,0,0,1,23.8,23.8,87.8%
3,4,Chris Carson(SEA),16,80,5.0,18,0,2,3,4,20,6.7,0,0,1,22.0,22.0,31.7%
4,5,Latavius Murray(BAL),14,64,4.6,11,0,2,1,2,19,19.0,0,0,1,20.3,20.3,22.2%
5,6,Kareem Hunt(CLE),11,71,6.5,14,0,2,0,0,0,0,0,0,1,19.1,19.1,82.1%
6,7,Antonio Gibson(WAS),13,46,3.5,10,0,1,4,5,82,20.5,0,0,1,18.8,18.8,95.9%
7,8,Todd Gurley II(FA),16,57,3.6,13,0,2,1,1,6,6.0,0,0,1,18.3,18.3,0.4%
8,9,Alvin Kamara(NO),19,83,4.4,12,0,1,3,4,36,12.0,0,0,1,17.9,17.9,100.0%
9,10,Aaron Jones(GB),15,71,4.7,23,0,0,5,5,40,8.0,1,0,1,17.1,17.1,98.9%
10,11,Mike Davis(ATL),16,84,5.3,21,0,1,5,6,27,5.4,0,0,1,17.1,17.1,49.7%
11,12,Jerick McKinnon(KC),14,54,3.9,15,0,1,7,8,43,6.1,0,0,1,15.7,15.7,0.8%
12,13,Devin Singletary(BUF),18,56,3.1,11,0,1,5,6,21,4.2,0,0,1,13.7,13.7,89.1%
13,14,Reggie Bonnafon(WAS),10,53,5.3,22,0,0,2,2,18,9.0,1,0,1,13.1,13.1,0.0%
14,15,Ronald Jones II(TB),20,111,5.6,23,0,0,6,9,17,2.8,0,0,1,12.8,12.8,83.5%
15,16,Ezekiel Elliott(DAL),12,54,4.5,24,0,0,8,8,71,8.9,0,1,1,12.5,12.5,99.7%
16,17,D'Andre Swift(DET),4,22,5.5,7,0,0,4,4,30,7.5,1,0,1,11.2,11.2,97.2%
17,18,James Robinson(JAC),17,75,4.4,14,0,0,4,4,32,8.0,0,0,1,10.7,10.7,76.3%
18,19,Jamaal Williams(DET),8,10,1.3,5,0,0,8,8,95,11.9,0,0,1,10.5,10.5,58.2%
19,20,Damien Harris(NE),17,100,5.9,41,0,0,0,0,0,0,0,0,1,10.0,10.0,89.8%
20,21,Chase Edmonds(ARI),4,16,4.0,9,0,0,5,6,24,4.8,1,0,1,10.0,10.0,85.1%
