Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Amari Cooper(DAL),10,13,217,21.7,75,3,3,0,0,0,0,1,39.7,39.7,97.7%
2,JuJu Smith-Schuster(FA),8,12,130,16.3,43,2,2,0,0,0,0,1,25.0,25.0,18.5%
3,Julio Jones(TEN),8,11,106,13.3,28,1,2,0,0,0,0,1,22.6,22.6,60.7%
4,Jarvis Landry(CLE),3,4,57,19.0,51,1,1,2,54,1,1,1,21.1,21.1,72.5%
5,T.Y. Hilton(IND),9,12,199,22.1,60,4,0,0,0,0,0,1,19.9,19.9,16.8%
6,Kenny Stills(NO),8,9,135,16.9,43,2,1,0,0,0,0,1,19.5,19.5,0.1%
7,Dede Westbrook(MIN),7,10,88,12.6,23,2,1,0,0,0,0,1,14.8,14.8,0.1%
8,Jamison Crowder(NYJ),2,7,87,43.5,79,1,1,0,0,0,0,1,14.7,14.7,23.6%
9,Julian Edelman(FA),9,12,86,9.6,20,1,1,0,0,0,0,1,14.6,14.6,13.1%
10,Tyreek Hill(KC),8,14,139,17.4,48,2,0,1,6,0,0,1,14.5,14.5,100.0%
11,Davante Adams(GB),7,11,81,11.6,22,2,1,0,0,0,0,1,14.1,14.1,100.0%
12,Keenan Allen(LAC),5,9,78,15.6,37,1,1,1,0,0,0,1,13.8,13.8,99.3%
13,Robby Anderson(CAR),4,7,76,19.0,37,2,1,0,0,0,0,1,13.6,13.6,42.2%
14,Isaiah McKenzie(BUF),4,7,47,11.8,19,0,0,4,22,1,0,1,12.9,12.9,5.5%
15,Zach Pascal(IND),5,6,68,13.6,28,1,1,0,0,0,0,1,12.8,12.8,3.5%
16,Cordarrelle Patterson(ATL),2,3,51,25.5,37,1,1,0,0,0,0,1,11.1,11.1,95.1%
17,Alshon Jeffery(FA),6,9,50,8.3,12,0,1,0,0,0,0,1,11.0,11.0,0.1%
18,Dante Pettis(NYG),3,7,49,16.3,31,1,1,0,0,0,0,1,10.9,10.9,0.1%
19,DaeSean Hamilton(FA),7,9,47,6.7,18,0,1,0,0,0,0,1,10.7,10.7,0.0%
20,Robert Foster(DAL),7,8,104,14.9,38,1,0,0,0,0,0,1,10.4,10.4,0.0%
21,Randall Cobb(GB),5,6,43,8.6,24,1,1,0,0,0,0,1,10.3,10.3,7.6%
22,Michael Thomas(NO),11,13,98,8.9,20,1,0,0,0,0,0,1,9.8,9.8,20.6%
23,DeAndre Hopkins(ARI),4,10,36,9.0,13,0,1,0,0,0,0,1,9.6,9.6,69.3%
